7	2	261664	261785	24	473
7	9	262144	262144	6	239886
7	4	262144	262144	11	3242
7	5	262144	262148	1	0
7	1	262144	262148	18	600
7	3	262144	262509	30	480
7	2	262509	262636	25	724
7	1	262636	262763	19	488
7	3	262763	263255	31	254
7	2	263002	263735	26	366
7	3	263626	264099	32	371
7	2	264092	264208	27	357
7	2	264811	264811	28	603
7	3	264811	264922	33	712
7	1	265260	265260	20	2497
7	3	265260	265260	34	338
7	3	265871	265995	35	611
7	1	266127	266127	21	867
7	2	265871	266356	29	1060
7	2	266714	266714	30	358
7	3	266247	266953	36	252
7	2	267186	267186	31	472
7	3	267557	267690	37	604
7	3	267828	267828	38	138
7	4	267946	267946	12	5802
7	1	268437	268437	22	2310
7	2	268444	268444	32	1258
7	3	268437	268569	39	609
7	2	268807	269159	33	363
7	9	269159	269159	7	7015
7	1	268569	269496	23	132
7	4	269380	269496	13	1434
7	9	269496	269496	8	337
7	3	268920	269607	40	351
7	1	270442	270442	24	946
7	2	269496	270558	34	337
7	3	270086	270685	41	479
7	6	270685	270685	13	254664
7	8	270685	270685	1	0
7	5	270691	270691	2	8543
7	3	271175	271175	42	490
7	5	271884	271884	3	1193
7	4	271884	271884	14	2388
7	4	272340	272340	15	456
7	3	271643	272347	43	468
7	2	271884	272347	35	1326
7	1	272347	272600	25	1905
7	4	272600	272600	16	260
7	5	272600	272607	4	716
7	1	272967	272967	26	367
7	3	272967	272967	44	620
7	2	273691	273691	36	1344
7	3	273691	273691	45	724
8	6	121	121	1	0
8	3	121	347	1	0
8	7	236	588	1	0
8	3	588	588	2	241
8	6	464	699	2	343
8	7	938	938	2	350
8	2	347	1061	1	0
8	6	938	1182	3	239
8	7	1429	1662	3	491
8	2	1429	1781	2	368
8	7	1781	1781	4	119
8	2	2027	2137	3	246
8	6	2252	2252	4	1070
8	7	2027	2719	5	246
8	4	3180	3180	1	0
8	5	3060	3771	1	0
8	4	4018	4018	2	838
8	5	4018	4137	2	247
8	3	4137	4137	3	3549
8	6	2609	4250	5	357
8	4	4376	4376	3	358
8	5	4380	4381	3	243
8	9	4381	4381	1	0
8	3	4380	4500	4	243
8	1	4250	4506	1	0
8	4	4510	4510	4	134
8	6	4510	4624	6	260
8	3	4624	4624	5	124
8	4	4752	4752	5	242
8	9	4752	4756	2	371
8	3	4756	4756	6	132
8	5	4880	4880	4	499
8	6	4756	4994	7	132
8	6	5126	5254	8	132
8	1	5254	5735	2	748
8	1	5975	6093	3	240
8	1	6449	6570	4	356
8	1	6912	6912	5	342
8	1	7377	7377	6	465
8	1	8112	8598	7	735
8	1	9326	9326	8	728
8	1	10036	10661	9	710
8	5	11483	11483	5	6603
8	4	11596	11596	6	6844
8	5	11816	11816	6	333
8	4	11939	12649	7	343
8	6	11596	13036	9	6342
8	1	13298	13298	10	2637
8	5	14384	14384	7	2568
8	6	13172	14390	10	136
8	4	12900	14515	8	251
8	5	14760	14760	8	376
8	6	14760	15015	11	370
8	6	15139	15266	12	124
8	4	15380	15380	9	865
8	4	15636	15747	10	256
8	6	15510	15872	13	244
8	4	15872	16463	11	125
8	6	16111	16579	14	239
8	5	16910	16910	9	2150
8	7	16914	16914	6	14195
8	4	16798	17029	12	335
8	5	17521	17521	10	611
8	4	17516	18450	13	487
8	6	16910	18816	15	331
8	5	19065	19065	11	1544
8	4	18569	19432	14	119
8	5	19437	19437	12	372
8	6	19174	20298	16	358
8	4	19571	20298	15	139
8	6	20541	21116	17	243
8	5	21116	21116	13	1679
8	4	20663	21359	16	365
8	1	21232	21366	11	7934
8	4	21619	21619	17	260
8	6	21619	21977	18	503
8	2	22095	22095	4	19958
8	1	22210	22215	12	844
8	4	21857	22468	18	238
8	4	22811	22811	19	343
8	1	23058	23063	13	843
8	4	23058	23409	20	247
8	4	24432	24560	21	1023
8	4	25869	25869	22	1309
8	4	26718	26718	23	849
8	4	28377	28377	24	1659
8	4	29215	29215	25	838
8	1	262105	262105	14	239042
8	1	269054	269054	15	6949
8	1	273747	273754	16	4693
8	3	337296	337430	7	332540
8	1	337296	337430	17	63542
8	5	337430	337430	14	316314
8	9	337542	337653	3	332786
8	6	337913	337913	19	315936
8	2	338281	338513	5	316186
8	9	337899	338996	4	246
8	1	339120	339235	18	1690
8	9	339356	339356	5	360
8	6	339356	339356	20	1443
8	6	340067	340298	21	711
8	9	339952	340527	6	596
8	9	340650	340664	7	123
8	9	341015	341141	8	351
8	5	341251	341251	15	3821
8	6	341251	341258	22	953
8	9	341382	341389	9	241
8	6	341396	341518	23	138
8	9	341748	341858	10	359
8	6	341858	342109	24	340
8	5	342109	342116	16	858
8	9	342102	342471	11	244
8	6	342351	342592	25	242
8	5	342592	342592	17	476
8	3	343182	343182	8	5752
8	1	343182	343182	19	3947
8	9	342950	343418	12	479
8	6	343425	343425	26	833
8	9	343774	343892	13	356
8	9	344253	344253	14	361
8	6	344007	344506	27	582
8	5	344253	344618	18	1661
8	7	344625	344625	7	327711
8	9	344625	344625	15	372
8	2	344979	344979	6	6466
8	5	344979	344979	19	361
8	9	345204	345438	16	579
8	9	346043	346412	17	605
8	6	344862	346534	28	356
8	4	347250	347250	26	318035
8	9	347007	347364	18	595
8	6	346883	347738	29	349
8	9	347616	347738	19	252
8	4	347961	347961	27	711
8	1	347849	348199	20	4667
8	3	347849	348199	9	4667
8	3	349290	349304	10	1091
8	1	349290	349304	21	1091
8	6	349419	349537	30	1681
8	4	349537	349537	28	1576
8	9	349537	349773	20	1799
8	9	350263	350270	21	490
8	6	349899	350506	31	362
8	9	350513	350513	22	243
8	6	350748	350748	32	242
8	6	350887	350887	33	139
8	5	350997	350997	20	6018
8	3	351004	351004	11	1700
8	1	350997	351127	22	1693
8	6	351247	351247	34	360
8	5	351496	351496	21	499
8	3	351496	351496	12	492
8	4	350137	351508	29	600
8	6	351501	351631	35	254
8	1	351740	351740	23	613
8	3	351740	351740	13	244
8	6	351973	351973	36	342
8	6	352580	352580	37	607
8	9	352580	352690	23	2067
8	4	351973	352697	30	465
8	4	353038	353279	31	341
8	4	353635	353881	32	356
8	4	354466	354579	33	585
8	6	353279	354819	38	699
8	5	354942	354949	22	3446
8	1	354949	354949	24	3209
8	4	354942	355311	34	363
8	6	355074	355554	39	255
8	5	355675	355675	23	726
8	4	355561	355682	35	250
8	9	355682	355682	24	2992
9	5	121	121	1	0
9	8	121	121	1	0
9	3	121	6499	1	0
9	3	6855	7438	2	356
9	3	7779	19957	3	341
9	3	20098	27044	4	141
9	3	27293	30499	5	249
9	3	30743	38618	6	244
9	3	38850	43019	7	232
9	3	43365	44711	8	346
9	3	45306	55710	9	595
9	3	55952	59227	10	242
9	3	59583	60913	11	356
9	3	61278	62552	12	365
9	3	62908	65339	13	356
9	3	65712	68384	14	373
9	3	68635	72778	15	251
9	2	82983	82983	1	0
9	3	72902	85435	16	124
9	2	85898	85898	2	2915
9	3	85771	86370	17	336
9	1	86488	86488	1	0
9	3	86710	87045	18	340
9	7	87285	87407	1	0
9	3	87407	87762	19	362
9	2	86598	87871	3	700
9	6	87525	87871	1	0
9	7	87762	87985	2	355
9	6	88103	88103	2	232
9	4	86488	88332	1	0
9	7	88217	88332	3	232
9	7	88574	88574	4	242
9	6	88444	88693	3	341
9	4	88693	88697	2	361
9	2	88217	88828	4	346
9	7	88947	88947	5	373
9	4	89068	89308	3	371
9	6	88947	89433	4	254
9	2	89560	89560	5	732
9	6	89795	89795	5	362
9	3	87990	90027	20	228
9	3	90255	90496	21	228
9	6	90845	90845	6	1050
9	2	89910	91081	6	350
9	7	89308	91210	6	361
9	6	91331	91442	7	486
9	4	89676	91564	4	368
9	3	90845	91821	22	349
9	4	91821	92073	5	257
9	4	92414	92905	6	341
9	7	91564	93021	7	354
9	2	91331	93138	7	250
9	4	93264	93497	7	359
9	2	93497	93618	8	359
9	7	93385	93747	8	364
9	2	93864	93875	9	246
9	6	92414	94480	8	972
9	7	93994	94480	9	247
9	3	92303	95229	23	482
9	4	93747	95229	8	250
9	2	94353	95229	10	478
9	2	103697	103697	11	8468
9	2	111838	112087	12	8141
9	2	112428	112552	13	341
9	4	115736	115736	9	20507
9	3	115736	115743	24	20507
9	1	115736	115858	2	29248
9	3	115989	116473	25	246
9	3	116822	129605	26	349
9	3	129958	140137	27	353
9	3	140503	142500	28	366
9	3	142854	149195	29	354
9	3	149544	149544	30	349
9	3	149798	149917	31	254
9	3	150292	152024	32	375
9	3	152162	154583	33	138
9	3	154959	159858	34	376
9	3	160103	160334	35	245
9	3	160829	164089	36	495
9	3	164226	165658	37	137
9	3	165900	168844	38	242
9	1	181087	181087	3	65229
9	4	186518	187006	10	70782
9	3	189058	190506	39	20214
9	3	190984	193302	40	478
9	3	193537	195298	41	235
9	4	195172	195423	11	8166
9	3	195653	196832	42	355
9	2	197659	198120	14	85107
9	2	198595	198595	15	475
9	3	198484	198839	43	1652
9	2	199794	199794	16	1199
9	4	195768	200044	12	345
9	2	200051	200168	17	257
9	4	200284	200284	13	240
9	2	200515	200515	18	347
9	3	200284	200646	44	1445
9	4	200522	201014	14	238
9	2	201610	201610	19	1095
9	4	201251	201728	15	237
9	3	202209	202209	45	1563
9	4	202094	202327	16	366
9	4	202802	202802	17	475
9	3	202564	203652	46	355
9	3	203892	203892	47	240
9	4	204247	204846	18	1445
9	3	204130	205090	48	238
9	4	205097	205579	19	251
9	4	205936	206301	20	357
9	2	206419	206419	20	4809
9	3	205219	206549	49	129
9	3	206903	206903	50	354
9	4	206785	207148	21	484
9	4	207520	208006	22	372
9	3	208123	208123	51	1220
9	3	208378	208378	52	255
9	4	208613	208849	23	607
9	4	209323	209323	24	474
9	4	209809	210275	25	486
9	3	209210	211236	53	832
9	3	211586	212672	54	350
9	3	213637	213637	55	965
9	3	213992	215886	56	355
9	3	216242	216476	57	356
9	3	216809	221910	58	333
9	3	222156	222401	59	246
9	3	222782	225709	60	381
9	3	225962	226189	61	253
9	3	226541	227487	62	352
9	3	227826	231036	63	339
9	3	231519	237183	64	483
9	3	237538	238404	65	355
9	3	238752	240781	66	348
9	3	241031	242944	67	250
9	3	243294	243423	68	350
9	3	243684	246067	69	261
9	3	246422	246770	70	355
9	3	247257	248568	71	487
9	2	249991	250584	21	43572
9	2	250958	252392	22	374
9	2	252743	253970	23	351
9	2	254568	255397	24	598
9	2	255745	260333	25	348
9	2	260714	261897	26	381
9	2	262385	263968	27	488
9	2	264339	264571	28	371
9	2	265864	265878	29	1293
9	2	266829	267184	30	951
9	2	267433	269372	31	249
9	2	269722	269843	32	350
9	2	270318	273452	33	475
9	2	273809	274051	34	357

